"client_id","Sex","WorkPlace","Income","Age","NumDependents","NumLoans","NumRealEstateLoans","BalanceToCreditLimit","Num30_59Delinquencies","Num60_89Delinquencies","DIR","SeriousDelinquencies"
70937,"female","government-org",5842,44.1,1,14,"2",0.168044,0,0,0.627101,"-"
36663,"male","other",3006,41.4,1,4,"0",0.05376,0,0,0.171136,"-"
56211,"female","government-org",3021,45,3,2,"0",0.22343,0,0,0.127512,"-"
17544,"male","private-company",NA,54.4,0,8,"2",0.026179,0,0,4860.559631,"-"
17886,"male","government-org",2940,53.5,3,7,"1",0.016942,0,0,0.253402,"-"
46254,"male","private-company",3128,25.1,0,1,"0",1.004334,0,0,0.023327,"-"
9357,"female","private-company",3531,51.2,0,9,"1",0.271398,0,0,0.644212,"-"
32970,"female","self-employed",NA,45.2,0,14,"0",0.061292,0,0,74.169109,"-"
73672,"female","government-org",NA,32.2,0,10,"2",0.58467,1,0,2141.440166,"+"
57429,"female","government-org",NA,70.3,NA,8,"0",0.022382,0,0,301.149391,"-"
15494,"female","other",5683,36.3,1,5,"2",0.022811,0,0,0.36917,"-"
65653,"male","other",NA,41.4,0,4,"1",0,0,0,2043.448303,"-"
49711,"female","private-company",4223,41.3,2,5,"1",1.025799,1,1,0.531742,"+"
22777,"female","private-company",NA,47.1,2,10,"3",0,0,1,3753.004308,"-"
6570,"female","private-company",7533,65.5,0,13,"2",0.142016,0,0,0.333092,"-"
57667,"male","other",NA,49.3,0,3,"1",0.193522,0,0,2697.309251,"-"
64033,"male","private-company",6767,45.3,2,3,"0",0.984398,0,0,0.064931,"-"
26885,"male","private-company",2599,53.2,0,15,"1",0.359955,0,0,0.738754,"-"
9014,"female","private-company",NA,87.1,NA,3,"0",0.033485,0,0,27.178664,"-"
33589,"male","private-company",2240,71.1,0,4,"0",0.001165,0,0,0.235652,NA
27360,"female","government-org",5608,78.6,0,2,"1",0.077827,0,0,0.134828,"-"
28361,"male","self-employed",5550,79.4,0,9,"0",0.022968,0,0,0.010192,"-"
46209,"female","self-employed",NA,70.5,0,4,"0",0.004375,0,0,12.010427,"-"
63226,"female","private-company",NA,67.4,1,8,"1",0.495557,1,0,1559.635259,"-"
17892,"male","self-employed",3810,28.1,1,9,"1",0.447031,0,0,0.262621,"-"
47575,"female","private-company",8275,68.3,0,16,"1",0.370048,0,0,0.392835,"-"
47854,"female","self-employed",NA,56.3,0,6,"1",0.167926,0,0,1700.855174,"-"
58600,"male","private-company",4122,44.3,2,7,"2",0.185811,0,0,0.875179,"-"
47390,"female","government-org",3177,37.1,2,12,"2",0.003604,1,0,1.448297,"-"
23376,"female","self-employed",2303,33,3,1,"0",1.025003,1,0,0.003947,"+"
67472,"female","other",7515,49.5,2,5,"1",0.957059,0,0,0.138633,"-"
57962,"female","private-company",16068,55.1,0,4,"2",0.390842,0,0,0.132529,"-"
11070,"female","private-company",6021,44.4,0,14,"1",0.565272,0,0,0.514316,"-"
12452,"female","private-company",6030,58.5,2,21,"1",0.000327,0,0,0.388069,"-"
38886,"male","private-company",3570,60.5,0,15,"2",0.25662,1,1,0.603892,"-"
20525,"male","government-org",11020,43,1,10,"4",0.058449,0,0,0.64086,"-"
13025,"female","private-company",4090,32.2,1,8,"2",0.370655,0,0,0.585719,"-"
72527,"female","other",10019,42,3,12,"0",0.005522,0,0,0.029985,"-"
30146,"male","self-employed",6315,47.2,1,9,"2",0.083982,0,0,0.331929,"-"
33410,"male","government-org",4528,42.4,2,19,"0",0.912767,1,0,0.455239,"-"
8785,"male","government-org",7126,49.4,0,11,"1",0.857626,1,1,0.422823,"+"
26461,"female","government-org",1915,38.1,1,2,"0",1.002516,0,0,0.101344,"-"
53202,"male","private-company",3805,33.3,2,4,"0",0.983921,0,0,0.333753,"-"
26987,"male","self-employed",3013,69.3,0,6,"1",0.953912,0,0,0.331418,"-"
49692,"female","private-company",4826,54.4,3,11,"0",0.165821,0,0,0.251393,"-"
53790,"female","private-company",NA,58.3,0,6,"1",0.988762,2,1,2020.977367,"+"
34070,"male","private-company",5624,43,2,5,"1",0.011432,1,0,0.349615,"-"
2459,"female","private-company",3723,39,2,5,"1",0.08183,0,0,0.456797,"-"
52725,"female","private-company",8858,61.4,0,17,"1",0.069325,0,0,0.442551,"-"
3668,"female","private-company",10484,60.3,1,10,"2",0.007957,0,0,0.194423,"-"
41989,"male","government-org",NA,79.6,NA,4,"0",0.135338,0,0,193.480794,"-"
26287,"female","private-company",14318,64.4,0,6,"2",0.040522,0,0,0.180359,"-"
41074,"male","private-company",4534,32.3,2,6,"0",0.837216,0,0,0.247519,"-"
15854,"female","other",11917,57.1,2,12,"1",0.765913,0,0,0.307522,"-"
31568,"female","private-company",NA,53.2,0,6,"0",0.835897,0,0,1057.717825,"+"
47519,"male","other",NA,78.5,NA,3,"0",0.024978,0,0,16.098719,"-"
31399,"female","self-employed",1276,55.2,0,5,"0",0.313558,1,0,0.128079,"-"
3697,"male","private-company",11072,74.7,1,5,"1",0.03598,0,0,0.262097,"-"
39230,"female","self-employed",7410,70,0,5,"1",0.001154,0,0,0.201733,"-"
31273,"female","private-company",5158,66.6,0,13,"NA",0,1,0,0.398569,"-"
43484,"male","government-org",4207,37,2,5,"0",1.005477,0,0,0.219474,"-"
54839,"male","government-org",4528,71.1,0,10,"0",0.33228,0,0,0.220944,"-"
21963,"female","private-company",12564,69.1,0,9,"2",0.743037,0,0,0.320139,"-"
59884,"male","private-company",6666,37,2,7,"2",0.462418,1,0,0.536151,"-"
64537,"female","private-company",3503,43.4,0,3,"0",0.96246,0,0,0.111613,"-"
20131,"female","government-org",4609,58.3,0,8,"0",0.312091,0,0,0.145321,"-"
48512,"male","other",6285,39,3,8,"1",0.065194,0,0,0.344698,"-"
42298,"female","private-company",NA,42.1,2,8,"2",0.707027,0,0,3025.754353,"-"
44891,"male","self-employed",3145,39.2,2,14,"1",0.657149,0,0,1.704762,"-"
24161,"female","private-company",5011,57.2,0,13,"1",0.02144,0,0,0.292844,"-"
38089,"female","government-org",14162,63.3,1,9,"2",0.102093,0,0,0.119727,"-"
29557,"male","private-company",15819,62.2,1,14,"2",0.161519,1,1,0.33008,"-"
45385,"male","self-employed",NA,86.4,0,3,"1",0.009531,0,0,885.297215,"-"
52586,"female","government-org",5011,45.2,0,6,"0",0.011239,0,0,0.006258,"-"
26142,"male","private-company",11863,35.2,0,6,"2",0.264253,0,0,0.294074,"-"
44169,"female","private-company",5601,89.4,0,5,"0",0.011483,0,0,0.003048,"-"
48817,"male","private-company",5504,42.2,0,5,"0",0.787321,0,0,0.420753,"-"
15352,"female","government-org",3132,62.5,0,7,"1",0.014415,0,0,0.432137,"-"
67155,"female","private-company",5438,59.2,0,12,"0",0,0,0,0.043915,"-"
57617,"female","other",13760,59.5,0,19,"2",0.518897,0,0,0.374366,"-"
49275,"male","other",5111,52.2,1,16,"1",0.500218,3,0,0.668984,"-"
48555,"female","private-company",0,21,0,2,"0",0.797975,0,0,11.059496,"-"
61938,"female","private-company",NA,75.1,0,11,"0",1.004046,0,0,21.095036,"-"
63447,"male","government-org",605,23,0,2,"0",0.721176,0,0,0.028327,"-"
66884,"male","private-company",15827,66,0,8,"0",0.073087,0,0,0.010007,"-"
17786,"female","self-employed",3981,40.4,1,10,"0",0.106384,0,0,0.229065,"-"
8385,"male","private-company",6719,58.4,1,9,"1",0.044131,0,0,0.227676,"-"
5328,"female","self-employed",5025,49.3,3,20,"2",0.410861,0,0,0.74844,"-"
16022,"female","private-company",5886,46,2,7,"0",0.700943,0,0,0.206839,"-"
31882,"male","self-employed",4511,68.6,1,2,"0",0.16287,0,0,0.09769,"-"
69781,"male","private-company",16130,47.4,3,9,"2",1.009748,0,0,0.528442,"-"
42439,"female","government-org",5708,56.2,0,10,"2",0.006189,0,0,0.384675,"-"
13332,"female","private-company",4604,84.6,0,6,"0",0.023485,0,0,0.009217,"-"
65172,"male","private-company",786,55.2,1,14,"2",0.43966,0,0,3.947269,"-"
59014,"male","private-company",NA,44.2,0,8,"2",0.00318,0,0,6640.133823,"-"
34358,"female","self-employed",5339,73.7,0,10,"0",0.50914,0,0,0.244268,"-"
17118,"male","private-company",2898,53.5,0,5,"1",0.021304,0,0,0.495377,"-"
50330,"female","self-employed",3101,32.2,2,0,"0",1.000997,0,0,0,"-"
69759,"female","government-org",3934,65.3,0,1,"0",0.014603,0,0,0.001286,"-"
10338,"male","self-employed",9196,47.3,10,7,"1",0.017958,1,0,0.369464,"-"
64412,"male","self-employed",2943,83,0,6,"0",0,0,0,0.296116,"-"
22185,"male","self-employed",NA,70.4,0,3,"1",0.025724,0,0,649.925051,"-"
46990,"female","self-employed",NA,50.3,0,8,"0",0.236931,0,0,64.567141,"-"
72629,"male","government-org",3212,70.3,0,6,"0",0.037482,0,0,0.016633,"-"
72601,"male","self-employed",NA,78.4,0,3,"0",0.06492,0,0,506.723078,"-"
56808,"female","private-company",NA,61.3,0,9,"2",0,0,0,5779.876346,"-"
63863,"female","private-company",2673,33.2,0,0,"0",1.006105,0,0,0,"-"
54045,"female","private-company",2111,59.4,0,1,"1",1.000993,1,0,0.511009,"-"
40114,"male","self-employed",1846,84.5,0,3,"0",0.173543,0,0,0.052847,"-"
23349,"male","private-company",5385,61.2,0,10,"1",0.249449,1,0,0.281671,"-"
24093,"male","private-company",5923,59.2,0,7,"2",0.337884,0,0,0.184542,"-"
49824,"male","self-employed",1764,34.3,0,2,"0",0.743302,0,0,0.152549,"-"
41021,"female","self-employed",6685,48,0,11,"3",0.751912,1,0,0.427647,"-"
70229,"female","private-company",8854,33.2,0,8,"0",0.086988,0,0,0.072758,"-"
12052,"female","private-company",NA,27.2,0,2,"0",1.06177,0,1,142.282666,"+"
67850,"male","private-company",0,31.3,0,3,"0",0.793933,0,0,511.981104,"-"
57317,"male","self-employed",4170,43.1,4,9,"0",0.015281,0,0,0.103141,"-"
33529,"female","government-org",6783,42.1,0,6,"1",0.026887,0,0,0.44163,"-"
9901,"male","self-employed",5467,58.4,1,19,"0",0.680792,0,0,0.429986,"-"
61146,"female","private-company",5947,31.1,0,7,"2",0.599922,0,0,0.258249,"-"
34500,"female","private-company",6048,56.3,1,5,"2",1.002899,3,0,0.822899,"+"
54446,"male","private-company",3341,63.2,0,5,"2",0.151777,0,0,0.236685,"-"
1944,"female","private-company",NA,62,NA,2,"1",0.194441,0,0,1073.759523,"-"
14356,"male","private-company",5645,36.2,0,2,"0",0.01881,0,0,0.000179,"-"
20016,"female","self-employed",NA,54.2,0,4,"1",0.068096,0,0,920.441983,"-"
72348,"male","government-org",7339,81.4,0,17,"3",0.007416,0,0,0.21583,"-"
2449,"male","private-company",6749,39.3,1,9,"1",0.860917,2,0,0.38926,"-"
50567,"female","other",5138,33.2,0,7,"2",0.577883,0,0,0.555282,"-"
62893,"female","private-company",9645,46.1,0,5,"1",0.124873,0,0,0.195431,"-"
54815,"male","private-company",0,74.1,0,4,"0",0.011478,0,0,36.018078,"-"
3682,"male","private-company",NA,59.5,0,3,"1",0.042537,0,0,754.424155,"-"
52450,"male","private-company",2093,48,1,3,"1",1.001482,2,0,0.700162,"-"
16555,"female","other",2014,49.1,2,9,"2",0.284565,0,0,1.294875,"-"
72387,"female","private-company",2509,50,1,11,"1",0.218533,0,0,0.369428,"-"
20731,"female","private-company",NA,55.4,0,11,"1",0.004437,0,0,3178.889638,"-"
41384,"male","government-org",6365,77.3,0,14,"0",0.146749,0,0,0.091638,"-"
52135,"female","self-employed",11284,59.5,0,14,"3",0.719421,1,0,0.391824,"-"
43709,"male","government-org",17779,68.1,0,6,"2",0.09831,0,0,0.164975,"-"
29796,"female","private-company",3823,47.4,0,14,"0",0.01746,0,0,0.095395,"-"
23042,"male","government-org",NA,48.2,NA,7,"1",0.122124,0,0,1269.131535,"-"
34013,"male","government-org",7244,58.1,0,6,"1",0.033999,0,0,0.226677,"-"
73469,"female","private-company",0,63.3,0,3,"0",0,0,0,0,"-"
31034,"female","private-company",6570,50.3,0,11,"1",0.739304,1,0,0.320875,"-"
45910,"female","government-org",3492,80.2,0,8,"2",0.115235,0,0,0.456388,"-"
8969,"male","private-company",15687,57.1,2,7,"1",0.681566,0,0,0.184447,"-"
66799,"female","private-company",7790,57.1,0,13,"4",0.195332,0,0,0.485539,"-"
21891,"male","other",8722,57.2,1,3,"1",0.224115,0,0,0.203362,"-"
7473,"male","private-company",11329,43.3,2,11,"1",0.380741,0,0,0.216483,"-"
70449,"male","self-employed",6261,64.4,0,8,"1",0.004482,0,0,0.479648,"-"
50322,"male","government-org",2505,43.3,0,5,"0",0,0,0,0.000806,"-"
21700,"female","private-company",2543,41.2,1,0,"0",1.000892,0,0,0,"-"
71555,"male","private-company",2737,29.1,0,5,"0",0.551267,1,1,0.247819,"-"
59054,"female","private-company",14125,55.5,0,13,"1",0.452026,0,0,0.214228,"-"
62342,"male","private-company",8009,39.2,0,8,"1",0.360984,2,0,0.350598,"-"
9423,"male","private-company",8692,36.3,2,7,"1",0.057058,0,0,0.14486,"-"
46119,"male","private-company",NA,57.4,NA,12,"0",0.017313,0,0,86.021341,NA
28513,"male","private-company",5432,55.4,1,12,"2",0.520379,0,0,0.499793,"-"
7687,"male","private-company",21449,57.2,3,15,"1",0.031056,0,0,0.087996,"-"
71425,"male","other",8333,56,0,19,"0",0.007277,0,0,0.004014,"-"
47499,"female","private-company",7993,59.1,2,5,"1",0.388838,0,0,0.2413,"+"
39563,"female","self-employed",3615,76.7,0,2,"0",0,0,0,0,"-"
21049,"male","private-company",3009,40.3,3,0,"0",1.009484,1,0,0.010412,"+"
28493,"female","private-company",4831,63.2,1,15,"1",0.039248,0,0,0.196329,"-"
26259,"female","private-company",2803,67.5,0,12,"1",0.418776,0,0,0.596487,"-"
28899,"male","government-org",9187,54.1,2,8,"1",0.002051,0,0,0.237805,"-"
67339,"male","private-company",3655,54.2,0,17,"0",0.856128,0,1,0.299923,"-"
48777,"male","private-company",NA,84.2,0,1,"0",1.004305,0,0,0,"-"
23083,"male","private-company",2296,43.4,2,7,"0",0,0,0,0.193423,"-"
65493,"female","private-company",3626,75.3,1,4,"1",0.103671,0,0,0.309117,"-"
19857,"male","self-employed",1806,73.1,0,9,"0",0.52579,0,0,0.42889,"-"
6063,"female","government-org",4619,50.4,2,14,"1",0.090855,0,0,0.211969,"-"
2864,"male","private-company",6759,60.5,0,3,"1",0.026165,0,0,0.252099,"-"
63108,"male","government-org",6894,63.6,1,15,"2",0.199322,2,0,0.377452,"-"
42726,"female","private-company",5293,55.2,2,15,"3",0.210993,0,0,0.664754,"-"
74914,"female","self-employed",8343,26.2,0,2,"0",0.448756,0,0,0.006007,"-"
11481,"male","private-company",2383,45.3,0,5,"0",0.000932,0,0,0.000422,"-"
67958,"female","private-company",3764,80.2,1,7,"1",0.035714,0,0,0.148075,"-"
42991,"male","self-employed",4002,54.3,0,5,"1",0.36741,0,0,0.33707,"-"
1637,"female","self-employed",NA,48.5,2,8,"1",0.151582,1,0,4634.800847,"-"
35523,"female","self-employed",461,73.5,0,13,"0",0.255268,0,0,17.81207,"-"
52593,"male","other",5838,42.3,1,7,"2",0.220754,0,0,0.318361,"-"
25134,"male","government-org",NA,51.5,2,6,"1",0,0,0,849.068848,"-"
34979,"female","private-company",NA,66.5,0,5,"1",0.042694,0,0,673.84346,"-"
67966,"female","other",5381,32.2,0,11,"0",0.519873,0,0,0.182859,"-"
56056,"male","self-employed",12511,47.1,1,6,"1",0.32116,0,0,0.245188,"-"
52415,"female","private-company",1412,64.3,0,3,"0",0,0,0,0.219415,"-"
5531,"female","government-org",NA,55.1,1,7,"1",0.115222,0,0,1647.615991,"-"
45493,"male","private-company",2823,31.2,0,8,"2",0.8635,0,0,1.037286,"-"
70108,"male","self-employed",3266,51.1,2,8,"1",0.772462,0,0,0.489524,"-"
16128,"male","private-company",2808,89.4,0,14,"1",0.012552,0,0,0.31138,"-"
39975,"male","private-company",4834,25.1,0,6,"0",0.414513,0,0,0.027769,"-"
28713,"female","self-employed",9696,55.5,1,13,"2",0.131965,0,0,0.377218,"-"
12018,"female","private-company",2002,24.1,1,6,"1",0.112975,0,0,0.551509,"-"
12446,"female","government-org",9453,63.6,1,15,"1",0.379243,0,0,0.341343,"-"
27373,"female","self-employed",5043,74.6,0,15,"1",0.199089,0,0,0.221048,"-"
7226,"male","private-company",7586,53.5,3,5,"0",0.586441,0,0,0.076111,"-"
52817,"male","private-company",3534,23.1,0,2,"0",1.001566,0,0,0.092082,"-"
31854,"female","private-company",NA,27.1,0,4,"1",0.146781,0,0,1142.959574,"-"
38742,"male","private-company",5805,46.4,1,9,"0",0.214112,0,0,0.044052,"-"
3789,"male","government-org",NA,61.5,0,19,"2",0.087847,0,0,2225.637243,"-"
65219,"male","government-org",8582,51.2,1,12,"1",0.84117,0,0,0.481064,"+"
74273,"male","private-company",16027,62.6,1,16,"1",0.003114,1,0,0.163535,"-"
39791,"male","government-org",5432,55.4,2,7,"1",0.968472,2,1,0.370661,"+"
22093,"female","self-employed",NA,62.1,0,13,"1",0.039712,0,0,1957.683476,"-"
66794,"male","private-company",5846,49.3,2,8,"2",0.113189,0,0,0.328446,"-"
56381,"female","private-company",3333,45.3,0,2,"0",0.433722,0,0,0.204269,"-"
74693,"male","government-org",NA,52.5,0,11,"1",0.239096,0,0,2707.045572,"-"
26126,"male","private-company",6051,50.3,1,15,"3",0.040619,0,0,0.589084,"-"
46872,"male","other",4117,71,0,8,"2",0,0,0,0.297877,"-"
20838,"male","government-org",NA,39.1,0,9,"2",0.086444,0,0,2505.411837,"-"
44173,"female","private-company",2350,53.3,0,0,"0",1.005731,0,0,0,"-"
2282,"male","private-company",5424,32.1,0,3,"1",0.116902,0,0,0.180273,"-"
36977,"male","private-company",1603,32.3,1,10,"2",0.820071,0,0,1.765716,"-"
63222,"male","private-company",3773,47.3,1,10,"0",0.077312,0,0,0.067996,"-"
4580,"male","other",NA,54.5,0,6,"0",0.234994,0,0,447.056542,"-"
14340,"female","private-company",2010,34.2,0,3,"0",0.621312,0,0,0.386916,"-"
12385,"female","government-org",2502,48.2,0,13,"0",0.976967,3,0,0.518286,"+"
42230,"female","private-company",2337,46.3,1,10,"1",0.02587,0,0,0.683215,"-"
21776,"female","private-company",3004,88.7,0,5,"0",0,0,0,0,"-"
52205,"female","other",5041,62.3,0,6,"0",0.724494,0,0,0.286931,"-"
26344,"male","government-org",NA,22,0,7,"0",1.017796,0,0,260.538675,"-"
71248,"male","other",16903,55.3,3,19,"0",0.383112,0,0,0.156553,"-"
33143,"female","self-employed",7384,50.4,2,7,"0",0.670234,0,0,0.384048,"-"
18965,"male","government-org",7531,62.4,0,12,"0",0.01181,0,0,0.003224,"-"
9767,"female","private-company",8054,80.1,1,11,"1",0.033895,0,0,0.274792,"-"
42736,"male","government-org",14120,58.4,1,15,"1",0.30484,0,0,0.397737,"-"
17058,"male","government-org",17603,38.1,0,11,"2",0.086372,0,0,0.171051,"-"
38497,"male","private-company",NA,40.3,NA,7,"5",0.093362,0,0,7366.615946,"-"
72741,"male","private-company",3003,79.4,1,9,"0",0.032681,0,0,0.017081,"-"
10720,"male","self-employed",NA,66.3,0,7,"2",0.049043,0,0,4728.396378,"-"
46151,"male","private-company",8050,47.1,2,5,"0",0.588525,0,0,0.091712,"-"
39839,"male","other",3002,32.2,0,4,"0",0.526448,1,0,0.174138,"-"
9438,"male","private-company",2315,26,0,2,"0",0.645364,0,0,0.170208,"+"
29396,"female","private-company",4506,33,0,14,"0",0.890177,0,2,0.281991,"-"
10530,"male","government-org",3657,75.5,1,6,"0",0.031179,1,0,0.007963,"-"
55402,"female","government-org",6427,31.1,2,6,"0",0.305578,0,0,0.109017,"-"
18054,"male","private-company",2814,27.1,1,2,"0",0.130679,0,0,0.177986,"-"
67240,"male","private-company",3711,49.3,0,16,"1",0.986243,4,0,1.362185,"+"
46702,"male","private-company",9873,65.1,1,18,"0",0.018908,0,0,0.066048,"-"
58631,"male","government-org",9211,51.1,2,13,"2",0.258815,0,0,0.797511,"-"
53416,"female","government-org",4507,66.1,0,6,"1",0.022789,0,0,0.061425,"-"
2101,"female","private-company",1930,52.1,0,1,"0",1.001714,0,0,0.211131,"-"
27997,"male","private-company",5646,63.2,0,12,"3",0.044218,0,0,0.449976,"-"
71812,"female","private-company",2816,36.1,3,2,"0",0.229927,0,0,0.019282,"-"
45776,"male","private-company",7051,58.4,0,3,"0",0.079036,0,0,0.01715,"-"
38667,"female","private-company",601,55,0,10,"2",0.271013,0,0,7.732757,"-"
29042,"male","private-company",4033,29.1,0,8,"0",0.568237,0,0,0.272178,"-"
25481,"female","self-employed",5712,38.2,4,5,"0",0.233803,0,0,0.175842,"-"
49284,"female","self-employed",23092,50.3,3,13,"1",0.073871,0,0,0.241207,"-"
30045,"male","other",NA,81.6,0,4,"0",0.02386,0,0,45.35625,"-"
72940,"female","private-company",2384,40.2,2,0,"0",1.005893,1,0,0.023592,"+"
29447,"female","government-org",14418,52.4,1,14,"1",0.1579,1,0,0.266099,"-"
52423,"male","private-company",140,81.3,0,8,"0",0.029882,0,0,0.321571,"-"
52918,"female","private-company",2760,75.3,0,12,"0",0.035639,0,0,0.009884,"-"
12710,"female","government-org",NA,55.3,0,20,"3",0.05337,0,0,4069.32097,"-"
29265,"female","self-employed",7557,61.3,2,17,"1",0.459445,0,0,0.412946,"-"
55257,"male","other",7014,44,3,20,"2",0.1001,0,1,0.351911,"-"
1664,"female","private-company",4428,36.4,0,23,"4",0.050701,0,0,1.37514,"-"
55396,"male","government-org",NA,47.2,0,8,"1",0.019001,0,0,1484.468988,"-"
13131,"male","private-company",8827,35.3,1,1,"0",1.001912,0,0,0.006854,"-"
49147,"male","government-org",NA,66.3,0,2,"0",0.010412,0,0,416.086083,"-"
26917,"male","private-company",3351,39,2,7,"1",1.000258,3,0,0.988433,"+"
51068,"female","private-company",9146,54.5,2,10,"0",0.139811,0,0,0.161676,"-"
51634,"female","private-company",6649,44.1,0,2,"0",0.022665,0,0,0.00303,"-"
47297,"male","private-company",3613,62.3,0,2,"0",0.004134,0,0,0.001121,"-"
71061,"female","government-org",NA,48.3,0,7,"0",0.568557,0,0,70.051655,"-"
61971,"female","private-company",9743,43.3,2,17,"2",0.395472,0,0,0.561158,"-"
34886,"female","other",7159,33.2,1,8,"1",0.789018,0,0,0.478585,"-"
22675,"male","private-company",NA,41.1,NA,10,"0",1.000433,0,0,442.07318,"-"
39201,"male","government-org",6689,39.2,3,6,"1",0.021201,0,0,0.454259,"-"
30217,"female","other",6005,62,0,4,"2",0.014771,0,0,0.311459,"-"
40253,"female","government-org",6765,40.2,2,10,"2",0.114538,0,0,0.431213,"-"
16903,"female","government-org",8069,64.4,0,6,"2",0.225383,0,0,0.391691,"-"
15716,"female","private-company",10516,79.6,0,22,"0",0.015946,0,0,0.006124,"-"
72931,"female","other",3835,58.2,2,7,"1",0.52879,0,0,0.400527,"-"
45056,"female","private-company",4319,41.3,0,7,"0",0.966296,1,0,0.224376,"+"
31072,"male","private-company",NA,48.5,0,9,"1",0.002758,0,0,1006.181303,"-"
6990,"female","private-company",2418,43.2,2,11,"1",0.145896,1,0,0.883132,"-"
48062,"male","government-org",4728,63,0,7,"1",0.007514,0,0,0.134977,"-"
18481,"male","private-company",NA,49.2,0,5,"1",0.193876,1,0,2363.574256,"-"
64861,"female","private-company",5093,52.2,2,9,"1",0.025201,0,0,0.427077,"-"
69862,"male","private-company",500,34,2,12,"1",0.057574,0,0,2.174446,"-"
67178,"male","government-org",NA,64.1,0,5,"1",0.023382,0,0,1183.878544,"-"
40196,"female","private-company",1512,48.3,0,8,"0",0.279788,0,0,0.425673,"-"
17858,"male","self-employed",2009,64.6,0,4,"1",0.921492,0,0,0.357574,"-"
24381,"female","private-company",NA,44.3,1,3,"1",1.006542,0,0,2118.367703,"+"
16132,"male","private-company",11514,55.3,3,3,"0",0.472982,0,0,0.033446,"-"
24864,"female","private-company",6032,61.2,1,11,"1",0.015999,0,0,0.277905,"-"
3137,"female","private-company",NA,73.7,0,1,"0",0.008681,0,0,3.019767,"-"
12760,"female","private-company",13728,61.4,2,5,"0",0.133598,0,0,0.015062,"-"
36105,NA,"other",NA,81.4,NA,6,"0",0.932654,1,0,2124.998469,"-"
56340,"female","private-company",6055,58.1,0,14,"2",0.297537,0,2,0.622823,"-"
41594,"male","private-company",6102,38.1,2,17,"1",0.277137,0,0,0.565189,"-"
8199,"male","private-company",5047,39,3,4,"1",0.01386,0,0,0.214438,"-"
35848,"male","other",NA,80.2,0,16,"0",0.017719,0,0,55.062607,"-"
33317,"male","private-company",17113,37,1,6,"1",0.014977,0,0,0.156817,"-"
30554,"male","private-company",NA,54.3,NA,4,"0",0.026882,0,0,18.156097,"-"
43690,"female","self-employed",802,64.3,0,6,"0",0.10603,0,0,0.05879,"-"
35887,"female","private-company",4036,45.4,2,12,"1",0.884221,0,0,0.744529,"-"
20380,"female","private-company",6084,50.1,2,7,"1",0.591811,0,0,0.32273,"-"
68455,"female","government-org",10063,31.1,0,9,"0",0.617249,0,0,0.121509,"-"
54292,"male","private-company",12237,50.3,1,26,"6",0.400568,0,0,0.450315,"-"
12864,"male","government-org",7435,39,0,4,"1",1.009436,0,0,0.506839,"-"
21847,"female","private-company",7435,49.3,1,15,"1",0.423038,0,0,0.672704,"-"
59775,"male","private-company",8013,65,0,5,"1",0,0,0,0.175977,"-"
8386,"female","private-company",5544,75.1,0,9,"0",0.056383,0,0,0.020613,"-"
8095,"male","private-company",3510,85.3,0,5,"0",0.026684,0,0,0.008871,"-"
17398,"female","other",7381,53.4,0,18,"2",0.002999,2,0,0.413894,"+"
63809,"female","private-company",3104,45.3,0,11,"1",0.101023,0,0,0.249344,"-"
47179,"female","other",6002,74.6,0,4,"0",0.198322,0,0,0.127386,"-"
56620,"male","government-org",NA,78.6,NA,4,"1",0,0,0,633.287959,"-"
68179,"male","other",NA,78.4,0,6,"0",0,0,0,0,"-"
16176,"female","private-company",3001,81.3,0,26,"1",0.195701,0,0,0.387642,"-"
41800,"male","private-company",1583,44.3,0,4,"1",0.002581,0,0,1.111234,"-"
19450,"female","private-company",NA,80.8,0,13,"0",0.038849,0,0,18.004825,"-"
41838,"female","self-employed",5818,33,0,9,"1",0,0,0,0.448557,"-"
47038,"male","government-org",2446,49.2,2,9,"1",0.042907,0,0,0.29256,"-"
29072,"female","self-employed",10046,46.2,0,13,"4",0.013118,0,0,0.622427,"-"
72045,"male","self-employed",5005,47.2,1,13,"2",0.196646,1,0,0.45868,"-"
71228,"female","self-employed",2750,80.1,0,17,"0",0.149918,0,0,0.389147,"-"
63901,"female","private-company",1507,61.5,0,16,"2",0.137441,0,0,2.106318,"-"
69823,"male","private-company",8617,58.5,2,4,"1",0.435149,0,0,0.290813,"-"
64954,"female","private-company",3428,60.6,0,5,"2",0.033122,0,0,0.663202,"-"
44706,"female","private-company",3800,63.2,3,12,"1",0.133543,0,0,0.357763,"-"
13140,"male","private-company",NA,61.4,0,6,"1",0,0,0,936.969341,"-"
67669,"male","other",11010,43,3,13,"1",0.072118,1,0,0.29231,"-"
18859,"female","private-company",6047,40.1,0,13,"4",0.02716,0,0,0.891581,"-"
74726,"male","self-employed",4946,51.4,0,8,"0",0.993482,1,0,0.104189,"-"
49322,"female","other",9865,47.4,0,12,"0",0.309992,0,0,0.214441,"-"
38170,"male","other",20018,47.3,1,14,"1",0.536745,0,0,0.302215,"-"
55967,"female","private-company",4689,41.4,0,4,"1",0.010549,0,0,0.592145,"-"
47276,"male","private-company",NA,66.1,0,16,"3",0.002284,0,0,3085.477583,"-"
48530,"male","private-company",0,82,0,5,"0",0.016726,0,0,19.01807,"-"
29032,"female","private-company",5784,50.5,0,13,"2",0.909493,2,6,1.433667,"+"
